osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
way/22871271,Arts West Building (148A & 148B),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7979001,144.95936995
way/23766654,Building 189,wheelchair_accessible_place,,yes,,,University of Melbourne,Redeveloped for student activity as part of the New Student Precinct Project 2007-2014,True,-37.799338750000004,144.963306
way/23766711,1888 Building,wheelchair_accessible_place,,yes,,24/7,University of Melbourne,,True,-37.799696012301254,144.96321941986213
way/191508249,Jaycar,wheelchair_accessible_place,,yes,,"Mo-Th 08:30-17:30; Fr 08:30-19:30; Sa 08:30-17:00; Su 10:00-17:00; PH 10:00-16:00; easter -2 days,Dec 25 off",,,True,-37.93150475,145.1552988
way/441870138,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8157975,145.2219474
way/591457114,Sidney Myer Asia Centre (158),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.79905999641515,144.96385891936595
way/618118799,Building 125,wheelchair_accessible_place,,yes,,,University of Melbourne,Teaching building for biological sciences,True,-37.796280550000006,144.95865114999998
way/741435973,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.914443250000005,145.01678565
way/741435974,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.914430249999995,145.0164391
way/741577305,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.92045256758193,145.02267882369156
way/741590600,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.9330975,145.034847
way/773654822,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-38.15984155,145.19074634999998
way/966461783,Coles Arcade,wheelchair_accessible_place,,yes,,,,,True,-37.9029082,144.65925975
way/980440362,McDonald's,wheelchair_accessible_place,fast_food,yes,,24/7,,,True,-38.150226149999995,145.1962283
way/1039543645,All Florida Construction Group,wheelchair_accessible_place,,yes,,,All Florida Construction Group,,True,28.148293799999998,-80.63791035
way/1215281982,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.881473299999996,144.70317225
way/1279261057,Wheelchair Accessible Place,wheelchair_accessible_place,toilets,yes,,sunrise-sunset,Bayside City Council,,True,-37.92254710520532,144.99990659945044
way/1350388115,Murphy USA,wheelchair_accessible_place,fuel,yes,yes,Mo-Sa 05:00-23:30; Su 05:30-22:30,Murphy USA,,True,28.171501900000003,-80.6724055
way/1376653280,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-38.05340435,145.1166862
way/1429161708,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83334505,144.9730424
way/1430171329,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83326075,144.97258305
way/1430177328,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.833698600000005,144.9724636
way/1430770814,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83270305,144.97277
way/1443830596,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.7997007,144.95899175
way/1449415792,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14701225,-80.67284305
way/1453493856,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.801030100000006,144.94115345
way/1453794760,Entrance/Exit 4 -Grattan Street West,wheelchair_accessible_place,,yes,,,,,True,-37.7998605,144.957263
way/1453794779,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.7999036,144.9594874
way/1453831061,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83334505,144.9730424
way/1453831079,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83334505,144.9730424
way/1453831082,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83334505,144.9730424
way/1462199526,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8337139,144.9724592
way/1462242487,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83319205,144.9724741
way/1462242489,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.83332935,144.97269175
way/1509815410,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.147994799999996,-80.63840345
way/1509815411,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14811405,-80.6382433
way/1509815412,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14817385,-80.63805855000001
way/1509815413,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14807125,-80.6379699
way/1509815414,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14794825,-80.6378929
way/1509815415,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.14781825,-80.63802204999999
way/1509815417,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.1478575,-80.63833665
way/1510006775,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,28.148733900000003,-80.63845025
way/4463035,Victoria Police Academy,wheelchair_accessible_place,college,yes,,,Victoria Police,,True,-37.8926387,145.1738335
way/4754494,"Monash Medical Centre, Clayton Campus",wheelchair_accessible_place,hospital,yes,,,,,True,-37.9200317,145.1240614
way/4787055,Maroondah Hospital,wheelchair_accessible_place,hospital,yes,,,Eastern Health,,True,-37.8069112,145.2543839
way/4817074,Melbourne Museum,wheelchair_accessible_place,,yes,,"Mo-Su 10:00-17:00,09:00-17:00",Museum Victoria,,True,-37.8032374,144.9717001
way/4860424,Chadstone Shopping Centre,wheelchair_accessible_place,,yes,,,Vicinity Centres,,True,-37.886409,145.0825359
way/5179347,RMIT University (Brunswick Campus),wheelchair_accessible_place,university,yes,,,RMIT University,,True,-37.7721171,144.9575525
way/5179350,Building 514 - Hub,wheelchair_accessible_place,,yes,,,,,True,-37.7722079,144.957762
way/5179846,Chirnside Park Shopping Centre,wheelchair_accessible_place,,yes,,,GPT,,True,-37.7569684,145.3128512
way/9923664,Glencairn Tennis Club,wheelchair_accessible_place,,yes,,,,,True,-37.7532008,144.9542533
way/10483141,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8407712,145.121279
way/13127644,Saint Paul's Cathedral,wheelchair_accessible_place,place_of_worship,yes,,,,,True,-37.8167969,144.9676352
way/13150931,Fitzroy Swimming Pool,wheelchair_accessible_place,,yes,,,City of Yarra,,True,-37.7939896,144.9809246
way/14251243,Immigration Museum,wheelchair_accessible_place,,yes,,Mo-Su 10:00-17:00,Museum Victoria,,True,-37.8191169,144.9603968
way/14498315,Malthouse Theatre,wheelchair_accessible_place,theatre,yes,,,,,True,-37.8271072,144.9669824
way/14723733,Highvale Secondary College,wheelchair_accessible_place,school,yes,yes,,Victorian Department of Education,,True,-37.8663915,145.1756895
way/15867023,Melbourne Sports and Aquatic Centre,wheelchair_accessible_place,,yes,yes,,,,True,-37.8431026,144.961387
way/17338454,Essendon Passenger Terminal,wheelchair_accessible_place,,yes,,,,,True,-37.72747,144.8980101
way/19872883,Direct Factory Outlets,wheelchair_accessible_place,,yes,yes,,,,True,-37.7327421,144.9098658
way/19872966,Homemaker Centre,wheelchair_accessible_place,,yes,,,,,True,-37.7334267,144.9078794
way/22818860,Law Building,wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8024052,144.960074
way/22819391,Professors Road,wheelchair_accessible_place,,yes,,,,,True,-37.7963856,144.96044
way/22819393,Professors Walk,wheelchair_accessible_place,,yes,,,,,True,-37.7965831,144.9600036
way/22819394,Kernot Road,wheelchair_accessible_place,,yes,,,,,True,-37.7994445,144.9598449
way/22819401,Genetics Lane,wheelchair_accessible_place,,yes,,,,,True,-37.7980462,144.9588215
way/22820317,Diamond Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6980317,145.1519728
way/22820319,Diamond Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6928561,145.1528786
way/22870528,University Square Car Park,wheelchair_accessible_place,parking,yes,,,University of Melbourne,,True,-37.8004103,144.9604106
way/22870778,Alan Gilbert Building (104),wheelchair_accessible_place,,yes,,,University of Melbourne,The Building was awarded the Victorian Architecture Award for Sustainable Architecture in 2002,True,-37.8002159,144.9592842
way/22870994,FBE Building,wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8013644,144.9592836
way/22871049,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.7973982,144.9588736
way/22871050,Medical Road,wheelchair_accessible_place,,yes,,,,,True,-37.7973754,144.9595582
way/22871257,Baillieu Library,wheelchair_accessible_place,library,yes,,"Mo-Th 09:00-20:00; Fr 09:00-17:00; Sa,Su 11:00-17:00",University of Melbourne,,True,-37.7983678,144.9593474
way/22871271,Arts West Building (148A & 148B),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7977235,144.9594021
way/22873816,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,This path includes a wheelchair-accessible ramp.,True,-37.7959271,144.9619866
way/22881703,Biosciences 1 (123),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7962253,144.9594344
way/22898739,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.9516943,145.2261901
way/22902372,Hinkler Reserve,wheelchair_accessible_place,,yes,,,,,True,-37.8809421,145.1745426
way/22930866,Comedy Theatre,wheelchair_accessible_place,theatre,yes,,,,,True,-37.8102396,144.9702026
way/22963244,ACMI,wheelchair_accessible_place,,yes,,Mo-Su 10:00-17:00,,,True,-37.8174614,144.9691169
way/22963353,Transport Hotel,wheelchair_accessible_place,pub,yes,,Su-Th 12:00-22:00; Fr-Sa 12:00-00:00,,,True,-37.8184083,144.9683766
way/22971441,Marvel Stadium,wheelchair_accessible_place,,yes,yes,,,,True,-37.8165332,144.9475667
way/22979220,Electrical & Electronic Engineering Building (193),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.798889,144.9611949
way/23024009,David Caro Building (South Wing),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7971205,144.9637828
way/23024027,The Potter Museum of Art,wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7975177,144.9641365
way/23061426,Wattle Park Walk,wheelchair_accessible_place,,yes,,,,,True,-37.8394657,145.1058005
way/23061432,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8375772,145.1037042
way/23551966,Camberwell Central,wheelchair_accessible_place,,yes,,,,,True,-37.8298732,145.0589053
way/23764181,National Gallery of Victoria,wheelchair_accessible_place,arts_centre,yes,yes,Mo-Su 10:00-17:00,,Rich treasury of visual arts.,True,-37.822715,144.9686712
way/23766613,Eastern Resource Centre Library (Building 171),wheelchair_accessible_place,library,yes,,"Mo-Th 09:00-20:00; Fr 09:00-17:00; Sa,Su 11:00-17:00",University of Melbourne,,True,-37.7993637,144.9628202
way/23766620,Building 168,wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.7990367,144.9628793
way/23766654,Building 189,wheelchair_accessible_place,,yes,,,University of Melbourne,Redeveloped for student activity as part of the New Student Precinct Project 2007-2014,True,-37.7992921,144.9633096
way/23766711,1888 Building,wheelchair_accessible_place,,yes,,24/7,University of Melbourne,,True,-37.7997398,144.9632206
way/24039666,Forest Hill Chase,wheelchair_accessible_place,,yes,,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,,,True,-37.8354882,145.1649275
way/24138243,Officeworks,wheelchair_accessible_place,,yes,,Mo-Fr 07:00-21:00; Sa 08:00-18:00; Su 09:00-18:00,,,True,-37.8801519,145.0922882
way/24238440,DFO Essendon,wheelchair_accessible_place,,yes,,,,,True,-37.7334677,144.9076391
way/24488680,Dandenong Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.9470547,145.2237467
way/24530691,St Vincent's Hospital,wheelchair_accessible_place,hospital,yes,,24/7,St Vincent's Health Australia,,True,-37.806832,144.974734
way/24577605,Box Hill High School,wheelchair_accessible_place,school,yes,,,Victorian Department of Education,,True,-37.8206772,145.1373966
way/24589541,Koonung Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.8038014,145.1668967
way/24690294,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8998964,144.6613318
way/24705652,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8403572,145.1214913
way/25184924,David Penington Building (102),wheelchair_accessible_place,,yes,,,University of Melbourne,Bio21 Institute University of Melbourne,True,-37.7978233,144.9537659
way/26564382,Building 97,wheelchair_accessible_place,,yes,,,RMIT University,RMIT University,True,-37.8064617,144.9638823
way/26564383,Building 22,wheelchair_accessible_place,,yes,,,,RMIT University,True,-37.8092934,144.9641211
way/26564387,Building 8,wheelchair_accessible_place,,yes,,,,RMIT University,True,-37.8085807,144.9638607
way/26564417,Building 13,wheelchair_accessible_place,,yes,,,RMIT University,RMIT University,True,-37.8073553,144.9650441
way/26564433,Building 12,wheelchair_accessible_place,,yes,,,,RMIT University,True,-37.8077789,144.9635658
way/26564445,Building 10,wheelchair_accessible_place,,yes,,,RMIT University,RMIT University,True,-37.8081066,144.96369
way/26564453,Building 14,wheelchair_accessible_place,,yes,,,RMIT University,RMIT University,True,-37.8075102,144.9635292
way/26585549,Schoolhouse Studios,wheelchair_accessible_place,coworking_space,yes,,,,,True,-37.7420456,144.9639494
way/26585550,Woolworths,wheelchair_accessible_place,,yes,,Mo-Su 07:00-24:00,Woolworths Group,,True,-37.7438688,144.9638043
way/26747352,Westgarth Cinema,wheelchair_accessible_place,cinema,yes,,,Palace Cinemas,,True,-37.7799172,144.9965452
way/26787458,Wheelchair Accessible Place,wheelchair_accessible_place,parking,yes,,,,,True,-37.7142945,144.8832599
way/26901977,Jam Factory,wheelchair_accessible_place,,yes,,Mo-Su 10:00-00:00,,,True,-37.8424476,144.995965
way/26946453,Wheelchair Accessible Place,wheelchair_accessible_place,parking,yes,,,,,True,-37.7372614,144.8899895
way/26946645,Wheelchair Accessible Place,wheelchair_accessible_place,parking,yes,,,,,True,-37.7365014,144.8922763
way/26946646,Wheelchair Accessible Place,wheelchair_accessible_place,parking,yes,,,,,True,-37.7366777,144.8929541
node/27071462,Mount Waverley,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8752637,145.1281258
node/27091664,Jordanville,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8736635,145.1122691
way/27210007,Royal Botanic Gardens Cranbourne,wheelchair_accessible_place,,yes,yes,Mo-Su 09:00-17:00; Dec 25 off,,,True,-38.1351083,145.2742256
way/27370842,Niddrie Central,wheelchair_accessible_place,,yes,,,,,True,-37.737943,144.8928724
way/27370878,Woolworths,wheelchair_accessible_place,,yes,,,Woolworths Group,,True,-37.7381501,144.8928594
way/27400381,Wheelchair Accessible Place,wheelchair_accessible_place,parking,yes,,,,,True,-37.7382683,144.892848
way/27425765,Mullum Mullum Trail,wheelchair_accessible_place,,yes,,,,,True,-37.7618932,145.1820605
way/27426045,Mullum Mullum Trail,wheelchair_accessible_place,,yes,,,,,True,-37.751086,145.1754458
way/27459490,BWS,wheelchair_accessible_place,,yes,,,Woolworths Group,,True,-37.8987603,145.2318656
way/27507187,M80 Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6948494,144.9207912
way/27507367,M80 Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6947247,144.9156915
way/27507368,M80 Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6950225,144.9151645
way/27507377,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.6951432,144.9143856
way/27527599,Northcote Plaza Shopping Centre,wheelchair_accessible_place,,yes,yes,,,,True,-37.768231,145.0017433
way/27553097,Port Melbourne Town Hall,wheelchair_accessible_place,townhall,yes,yes,,City of Port Phillip,,True,-37.8356366,144.9445561
way/27614692,Plenty River Trail,wheelchair_accessible_place,,yes,,,City of Banyule,,True,-37.7218051,145.1096612
way/27614694,Plenty River Trail,wheelchair_accessible_place,,yes,,,City of Banyule,,True,-37.7222852,145.1086546
way/27616465,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8130618,145.2369566
way/27695251,St Kilda Town Hall,wheelchair_accessible_place,townhall,yes,,,,,True,-37.8686848,144.9888441
way/27699552,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8251109,144.9837236
way/27704708,St Vincent's Private Hospital East Melbourne,wheelchair_accessible_place,hospital,yes,,,St Vincent's Health Australia,,True,-37.812272,144.9843896
way/27726471,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8180788,144.9639889
way/27808057,Carlton Baths,wheelchair_accessible_place,,yes,,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00,YMCA,,True,-37.7934703,144.9719599
way/27929119,Diamond Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.7280113,145.1418645
way/27932052,Eltham Leisure Centre,wheelchair_accessible_place,,yes,,"Mo-Fr 06:00-22:00; Sa,Su 08:00-20:00",Nillumbik Leisure,,True,-37.7234926,145.1416366
way/27945348,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.7279032,145.1417474
way/28066069,Keilor East Tennis Club,wheelchair_accessible_place,,yes,,,,,True,-37.7397124,144.8721336
way/28135555,Angliss Hospital,wheelchair_accessible_place,hospital,yes,,24/7,Eastern Health,,True,-37.8989497,145.3144798
way/28317356,Siddeley Street Car Park,wheelchair_accessible_place,parking,yes,,24/7,Care Park,,True,-37.8222875,144.952161
way/28317850,Bay Trail,wheelchair_accessible_place,,yes,,,,,True,-37.905423,144.9847399
way/28356394,Longbeach Trail,wheelchair_accessible_place,,yes,,,,,True,-38.0340757,145.1230001
way/28377219,St Georges Road Trail,wheelchair_accessible_place,,yes,,,,,True,-37.6920098,145.0251134
way/28460773,Camberwell Civic Centre,wheelchair_accessible_place,,yes,,,,,True,-37.8344297,145.0590806
way/28595537,Blackburn Square,wheelchair_accessible_place,,yes,,,,,True,-37.8115952,145.152782
way/28639774,Mordialloc Pier,wheelchair_accessible_place,,yes,,,,,True,-38.0114803,145.0839435
way/28719263,First Choice Liquor,wheelchair_accessible_place,,yes,,,,,True,-38.0658042,145.2997843
way/28738589,Sturdee Road,wheelchair_accessible_place,,yes,,,,,True,-37.9626854,145.0209087
way/28824903,Greensborough Plaza,wheelchair_accessible_place,,yes,,,Jones Lang LaSalle Incorporated,,True,-37.7030683,145.1024656
way/28994177,11 Barry St (Building 266),wheelchair_accessible_place,,yes,,,University of Melbourne,Business Services Service Desk,True,-37.8037294,144.9596978
way/29175347,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8038358,145.2821955
way/29175349,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8040286,145.2824113
way/29175380,Tarralla Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.8054892,145.2816105
way/29479565,Chemist Warehouse,wheelchair_accessible_place,pharmacy,yes,,Mo-Fr 09:00-19:00; Sa-Su 09:00-18:00,,,True,-37.8797862,145.0923641
way/29548387,Epworth Richmond Hospital,wheelchair_accessible_place,hospital,yes,yes,,Epworth Foundation,,True,-37.8171818,144.9930382
node/29749085,Mooroolbark,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.784697,145.3131856
way/29758538,Platform 1,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8795667,145.1622784
node/29764097,Ashburton,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8620025,145.0814007
node/29764104,Burwood,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.851671,145.0805767
node/29928989,Middle Brighton,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.9149063,144.9965413
node/29980432,Moorabbin,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.9343641,145.0367934
way/30031766,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8414859,144.9916087
way/30062482,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.9461292,145.2230326
node/30223676,Preston 1,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7395301,145.0004919
node/30226220,Dennis,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.7791928,145.0083587
node/30226248,Fairfield,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7791763,145.0169241
node/30226366,Darebin,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7747529,145.0386786
node/30226371,Ivanhoe,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.7688774,145.0454487
node/30226443,Eaglemont,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.7637393,145.0537729
node/30226555,Rosanna,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7428788,145.0661791
node/30226883,Macleod,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.72607,145.0691378
node/30267786,Pascoe Vale,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7308567,144.928195
node/30267794,Oak Park,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7180181,144.9215041
node/30268281,Glenbervie,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.747204,144.9209321
node/30287082,Ascot Vale,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.7753252,144.921825
way/30299505,Mullum Mullum Trail,wheelchair_accessible_place,,yes,,,,,True,-37.7710404,145.1866085
way/30613903,The Spot (Building 110),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8015564,144.9588656
way/30731899,Chisholm Institute of TAFE Frankston,wheelchair_accessible_place,college,yes,,,Chisholm Institute of TAFE,,True,-38.1434586,145.1281709
way/30810054,Port Phillip Specialist School,wheelchair_accessible_place,school,yes,yes,,Victorian Department of Education,,True,-37.8366935,144.9416219
way/30835602,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8218018,145.1640643
way/31154527,Bentons Square,wheelchair_accessible_place,,yes,,Mo-Su 06:00-22:00,,,True,-38.2456114,145.0475606
node/31287044,Macaulay,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Metro,,True,-37.7948639,144.9360832
way/31852587,Olinda Pool,wheelchair_accessible_place,,yes,,"Mo-Fr,PH 14:00-19:00; Sa-Su 12:00-19:00",,,True,-37.8561847,145.3741814
way/32295934,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.7965164,144.9610768
node/32315392,Jewell,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.7749186,144.958744
node/32315393,Brunswick,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.767691,144.9596104
way/32428322,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-38.0855296,145.4710225
way/32617802,The Gateway Shopping Centre,wheelchair_accessible_place,,yes,,"""Shopping AREA""",Federation Centres,,True,-38.1504896,145.1965867
way/32656675,Grant Street Theatre (872),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8251897,144.9692221
way/32663095,Dawson Street Police Complex,wheelchair_accessible_place,police,yes,,,Victoria Police,,True,-37.7705577,144.9581114
way/32683767,Southbank The Hub (863),wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8244118,144.969262
way/32742473,ALDI,wheelchair_accessible_place,,yes,,Mo-Su 08:30-20:00,,,True,-38.1102556,145.1610991
way/32802527,Langwarrin Shopping Centre,wheelchair_accessible_place,,yes,,Mo-Su 07:00-22:00,,,True,-38.1418264,145.2081156
way/32859089,Walter and Eliza Hall Institute,wheelchair_accessible_place,,yes,,,,,True,-37.7980457,144.9558704
way/33077364,Frankston Library,wheelchair_accessible_place,library,yes,,,,,True,-38.1458453,145.1237024
way/33261083,Southern Cross,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne;V/Line;NSW Trains;Great Southern Rail,,True,-37.8183753,144.9523727
way/33762345,T.W. Andrews Reserve,wheelchair_accessible_place,,yes,,,,,True,-37.7161849,145.0183842
way/33765055,Pacific Epping,wheelchair_accessible_place,,yes,yes,,,,True,-37.6541618,145.0193138
way/33841339,Mercure,wheelchair_accessible_place,,yes,,,,,True,-37.8213231,144.9652343
way/34084475,Hungry Jack's,wheelchair_accessible_place,fast_food,yes,,Mo-Su 07:00-22:00,,,True,-37.9832659,145.0760029
way/34084476,KFC,wheelchair_accessible_place,fast_food,yes,,Mo-Su 10:00-23:00,,,True,-37.9829817,145.0757117
way/34285479,Fawkner Memorial Park Tearooms,wheelchair_accessible_place,cafe,yes,,Mo-Fr 07:30-14:30,,,True,-37.7147208,144.9598657
way/34587543,Masada Private Hospital,wheelchair_accessible_place,hospital,yes,,,,,True,-37.8695224,145.0032963
way/34746738,St Andrew's Christian College,wheelchair_accessible_place,school,yes,,,The Presbyterian School of St. Andrew Limited,,True,-37.8740047,145.2448384
way/34947532,Demolished,wheelchair_accessible_place,toilets,yes,,,,,True,-37.7439459,144.8974801
way/35067814,Monash Aquatic and Recreation Centre (MARC),wheelchair_accessible_place,public_building,yes,,,,,True,-37.8886917,145.1559972
way/35308682,Southbank Melbourne Theatre Company,wheelchair_accessible_place,,yes,,,University of Melbourne,,True,-37.8241323,144.9681243
way/35313905,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.9473137,145.2228485
way/35313937,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.947046,145.223325
way/35934019,Dandenong Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.9481755,145.2227426
node/36037470,Ardeer,wheelchair_accessible_place,,yes,,,Public Transport Victoria - Regional,,True,-37.7830008,144.8015347
node/36821471,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8272751,144.9660584
way/36836637,Peninsula Aquatic Recreation Centre,wheelchair_accessible_place,,yes,,,Peninsula Leisure Pty Ltd,,True,-38.1448386,145.1282193
way/37583557,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8397497,145.1057859
way/37667836,The District Docklands,wheelchair_accessible_place,,yes,,,,,True,-37.8130229,144.9381613
way/37858651,Green Gully Trail,wheelchair_accessible_place,,yes,,,,,True,-37.7647954,145.1623263
way/37858654,Green Gully Trail,wheelchair_accessible_place,,yes,,,,,True,-37.7637203,145.1626301
way/37892868,Platform 1,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8188311,145.2145205
way/37892871,Platform 2,wheelchair_accessible_place,,yes,,,Metro Trains Melbourne,,True,-37.8187307,145.21451
way/38225265,Bentleigh RSL,wheelchair_accessible_place,pub,yes,,,,,True,-37.9192886,145.042688
way/38226936,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8078376,145.2804246
way/38226939,Tarralla Creek Trail,wheelchair_accessible_place,,yes,,,,,True,-37.8075968,145.2787124
way/38226943,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8065436,145.2804512
way/38313264,Woolworths,wheelchair_accessible_place,,yes,,Mo-Su 07:00-23:00,Woolworths Group,,True,-37.8311018,144.9307435
way/38613804,Wheelchair Accessible Place,wheelchair_accessible_place,,yes,,,,,True,-37.8209288,144.9714848
way/38614008,Wheelchair Accessible Place,wheelchair_accessible_place,toilets,yes,,,,,True,-37.8203441,144.9733164
way/38864735,University College,wheelchair_accessible_place,,yes,,,The University of Melbourne,,True,-37.7912836,144.9596756
